year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2035,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.049999999999972886,0.03499999999998712,2.529729666757124,4.504084878831002,7.033814545588126,0.6877137211119276,0.3029787722381221,4.837250774757613,52.18776575097564,57.02501652573326,0.08482681934120515,,43.44278250618116,3.0696751897469228,1.76757558501069,9.793720159194168,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP2-4.5,179.28273273038877,50.59459333516991,128.68813939521885,0.28220561213363315,0.3125971459599672,0.7556562378573702,56.04327057142313,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,0.9817459543101279,56.036163051601406,0.9888534741318509,5.479004284863876,,,,
2025,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.127474524010805,2.1618676817068967,3.289342205717702,1.1017398414242405,0.4853818881799102,3.6239993601174825,62.26689809656402,65.8908974566815,0.055,,3.6239993601174825,3.6239993601174825,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,131.57368822870808,41.75831570410389,89.81537252460419,0.317375884694495,0.5007908370110185,1.0,65.8908974566815,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.0,65.8908974566815,0.0,0.0,,,,
2026,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.1418226614140896,2.229001535215914,3.3708241966300037,1.0922086149803605,0.481182816389949,3.6816432271435424,63.28678582575464,66.96842905289819,0.054975803960332144,,7.3056425872610244,3.6816432271435424,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,134.8941946705815,42.289728200521836,92.60446647005966,0.3135029517303951,0.4964584613547093,0.9913489318571261,66.96936433183951,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.0009352789413270557,66.96842905289819,0.0,0.0,,,,
2027,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.1564024856454775,2.2979458994802777,3.4543483851257553,1.0827404333566648,0.4770115195906985,3.7401626674759556,64.322213794179,68.06237646165496,0.05495198466340786,,11.04580525473698,3.7401626674759556,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,138.29850026089372,42.829721690573244,95.46877857032047,0.3096904276602925,0.49215474243484764,0.9827550866790704,68.06426277502585,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.00188631337088907,68.06237646165496,0.0,0.0,,,,
2028,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.1712187014551645,2.3687474844446093,3.5399661858997735,1.0727564423047062,0.47261297807829716,3.797521531464801,65.33815517385104,69.13567670531583,0.05492853635687073,,14.843326786201782,3.797521531464801,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,141.78871982682614,43.37847042426535,98.4102494025608,0.30593738681924565,0.4876165646839574,0.9736930643426066,69.13852847289309,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.0028517675772548046,69.13567670531583,0.0,0.0,,,,
2029,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.1862761290623556,2.4414541817756503,3.6277303108380057,1.062059045927474,0.4679001391149011,3.8528637928107905,66.31983409687709,70.17269788968788,0.054905453383985996,,18.696190579012573,3.8528637928107905,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,145.36702156715262,43.936152928235394,101.43086863891722,0.3022429190236865,0.48275411178521543,0.9639835158856827,70.17652737951302,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.003829489825136534,70.17269788968788,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.2015797073629497,2.5161150944234767,3.7176948017864264,1.0510509955537957,0.4630504386006233,3.9074868225827943,67.28953288880513,71.19701971138792,0.05488273018200218,,22.603677401595366,3.9074868225827943,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,149.0356283991709,44.502952124553694,104.53267627461719,0.29860612930324837,0.4777504525244526,0.953992000684192,71.20183890997005,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.004819198582126205,71.19701971138792,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.2102704284731514,2.575377861435005,3.7856482899081563,1.0395201427003753,0.4579704125183472,3.9352576505387584,67.79516741491513,71.73042506545389,0.0548617639857542,,26.538935052134125,3.9352576505387584,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,151.81959450515436,44.82483068419079,106.99476382096356,0.29525062842049,0.47250915577289787,0.9435259610440949,71.73614842941417,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.00572336396028561,71.73042506545389,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.2190546326876133,2.635809035556145,3.8548636682437585,1.028534169344675,0.45313043824275895,3.964859000954061,68.3323877616949,72.29724676264897,0.05484107872006036,,30.503794053088185,3.964859000954061,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,154.65556473500078,45.15017158102272,109.50539315397806,0.29194016819496044,0.46751553152030684,0.9335544841648541,72.30387854965711,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.0066317870081462615,72.29724676264897,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.2279337568681752,2.697430718296627,3.925364475164802,1.017157036564737,0.448118134990059,3.9927120969951244,68.83952522391255,72.83223732090767,0.05482067067914927,,34.49650615008331,3.9927120969951244,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,157.54451051896345,45.47902803215464,112.0654824868088,0.28867415235442545,0.46234410752942595,0.9232279693632921,72.83977611205042,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.007538791142749801,72.83223732090767,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.236909265775933,2.76026542307552,3.997174688851453,1.0058508440245673,0.44313708512970446,4.020561534494871,69.34663179364527,73.36719332814015,0.05480053620850146,,38.51706768457818,4.020561534494871,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,160.48742143348534,45.81145428799752,114.67596714548782,0.28545199292758444,0.45720492910207605,0.9129658438459339,73.37564013827166,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.008446810131516713,73.36719332814015,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.024070129877985763,1.2459826526763682,2.8243360828408197,4.070318735517188,0.9946707937697744,0.4382116084440265,4.048627167552866,69.8574977777498,73.90612494530266,0.05478067170412767,,42.565694852131045,4.048627167552866,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP3-7.0,163.48530554016915,46.1475056546803,117.33779988548885,0.2822731101257393,0.4521230880771702,0.9028182120417322,73.91548119606098,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,-0.00935625075831581,73.90612494530266,0.0,0.0,,,,
2025,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.027,0.024070129877985763,1.127474524010805,2.1618676817068967,3.289342205717702,1.1017398414242405,0.4853818881799102,3.6239993601174825,62.26689809656402,65.8908974566815,0.055,,3.6239993601174825,3.6239993601174825,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,131.57368822870808,41.75831570410389,89.81537252460419,0.317375884694495,0.5007908370110185,1.0,65.8908974566815,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.0,65.8908974566815,0.0,0.0,,,,
2026,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.02740877593256891,0.024070129877985763,1.1591096844973436,2.229001535215914,3.3881112197132577,1.0922086149803605,0.481182816389949,3.700524262682437,63.278467607300435,66.97899186998288,0.05524902897711206,,7.324523622799919,3.6816432271435424,0.01888103553889442,0.01888103553889442,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,134.8941946705815,42.289728200521836,92.60446647005966,0.3135029517303951,0.4964584613547093,0.9913489318571261,66.96936433183951,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.009627538143362813,66.96842905289819,0.010562817084689868,0.010562817084689868,,,,
2027,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028005016140972137,0.024070129877985763,1.1994470472578482,2.2979458994802777,3.4973929467381257,1.0827404333566648,0.4770115195906985,3.7867687547697813,64.30168104243418,68.08844979720396,0.05561543501208165,,11.1112923775697,3.7401626674759556,0.04660608729382565,0.06548712283272007,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,138.29850026089372,42.829721690573244,95.46877857032047,0.3096904276602925,0.49215474243484764,0.9827550866790704,68.06426277502585,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.024187022178111306,68.06237646165496,0.026073335549000376,0.036636152633690244,,,,
2028,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028820930945768986,0.024070129877985763,1.250207900630834,2.3687474844446093,3.6189553850754432,1.0727564423047062,0.47261297807829716,3.8822577037529906,65.3008238531926,69.18308155694558,0.05611570945358149,,14.993550081322692,3.797521531464801,0.08473617228818942,0.15022329512090948,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,141.78871982682614,43.37847042426535,98.4102494025608,0.30593738681924565,0.4876165646839574,0.9736930643426066,69.13852847289309,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.04455308405249525,69.13567670531583,0.047404851629750056,0.0840410042634403,,,,
2029,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.029845109579542582,0.024070129877985763,1.311279298646726,2.4414541817756503,3.7527334804223766,1.062059045927474,0.4679001391149011,3.985624539837478,66.26134509643876,70.24696963627623,0.05673731636359815,,18.97917462116017,3.8528637928107905,0.1327607470266874,0.28298404214759687,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,145.36702156715262,43.936152928235394,101.43086863891722,0.3022429190236865,0.48275411178521543,0.9639835158856827,70.17652737951302,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.07044225676321503,70.17269788968788,0.07427174658835156,0.15831275085179186,,,,
2030,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.030999999999995285,0.024070129877985763,1.3795915158609546,2.5161150944234767,3.8957066102844315,1.0510509955537957,0.4630504386006233,4.094586311124955,67.20710444280404,71.301690753929,0.057426216234561414,,23.073760932285126,3.9074868225827943,0.1870994885421604,0.4700835306897573,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,149.0356283991709,44.502952124553694,104.53267627461719,0.29860612930324837,0.4777504525244526,0.953992000684192,71.20183890997005,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.09985184395894464,71.19701971138792,0.10467104254107085,0.2629837933928627,,,,
2031,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03215489042044799,0.024070129877985763,1.4413375187652895,2.575377861435005,4.016715380200295,1.0395201427003753,0.4579704125183472,4.175456545212603,67.68934552425462,71.86480206946722,0.058101552150334315,,27.249217477497726,3.9352576505387584,0.24019889467384425,0.7102824253636015,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,151.81959450515436,44.82483068419079,106.99476382096356,0.29525062842049,0.47250915577289787,0.9435259610440949,71.73614842941417,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.12865364005304514,71.73042506545389,0.13437700401333075,0.39736079740619346,,,,
2032,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.033179069054221584,0.024070129877985763,1.4980406606967056,2.635809035556145,4.133849696252851,1.028534169344675,0.45313043824275895,4.2518056635311625,68.20597070055953,72.45777636409069,0.05867977016250684,,31.501023141028888,3.964859000954061,0.28694666257710155,0.9972290879407031,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,154.65556473500078,45.15017158102272,109.50539315397806,0.29194016819496044,0.46751553152030684,0.9335544841648541,72.30387854965711,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.1538978144335772,72.29724676264897,0.16052960144172346,0.5578903988479169,,,,
2033,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03399498385901843,0.024070129877985763,1.5460588238769437,2.697430718296627,4.24348954217357,1.017157036564737,0.448118134990059,4.3162952474107215,68.69696761219099,73.01326285960171,0.05911659167609849,,35.81731838843961,3.9927120969951244,0.32358315041559704,1.3208122383563001,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,157.54451051896345,45.47902803215464,112.0654824868088,0.28867415235442545,0.46234410752942595,0.9232279693632921,72.83977611205042,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.17348674755129423,72.83223732090767,0.18102553869404403,0.7389159375419609,,,,
2034,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.034591224067421655,0.024070129877985763,1.5846742801305669,2.76026542307552,4.344939703206087,1.0058508440245673,0.44313708512970446,4.370361267705696,69.19252421887408,73.56288548657977,0.059409867337286405,,40.187679656145306,4.020561534494871,0.34979973321082447,1.6706119715671246,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,160.48742143348534,45.81145428799752,114.67596714548782,0.28545199292758444,0.45720492910207605,0.9129658438459339,73.37564013827166,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.18724534830811024,73.36719332814015,0.19569215843962695,0.9346080959815879,,,,
2035,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03499999999999057,0.024070129877985763,1.6151626979133755,2.8243360828408197,4.439498780754195,0.9946707937697744,0.4382116084440265,4.415839776192721,69.69571879632105,74.11155857251377,0.059583685207106836,,44.603519432338025,4.048627167552866,0.3672126086398553,2.03782458020698,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,163.48530554016915,46.1475056546803,117.33779988548885,0.2822731101257393,0.4521230880771702,0.9028182120417322,73.91548119606098,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.19607737645279144,73.90612494530266,0.20543362721110725,1.1400417231926951,,,,
2025,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.027,0.024070129877985763,1.127474524010805,2.1618676817068967,3.289342205717702,1.1017398414242405,0.4853818881799102,3.6239993601174825,62.26689809656402,65.8908974566815,0.055,,3.6239993601174825,3.6239993601174825,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,131.57368822870808,41.75831570410389,89.81537252460419,0.317375884694495,0.5007908370110185,1.0,65.8908974566815,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.0,65.8908974566815,0.0,0.0,,,,
2026,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.02740877593256891,0.024628613359483693,1.1591096844973436,2.2807196000523713,3.439829284549715,1.0922086149803605,0.481182816389949,3.7570111786469282,63.253581763204195,67.01059294185113,0.05606592948531434,,7.381010538764411,3.6816432271435424,0.07536795150338582,0.07536795150338582,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,134.8941946705815,42.289728200521836,92.60446647005966,0.3135029517303951,0.4964584613547093,0.9913489318571261,66.96936433183951,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.04122861001161482,66.96842905289819,0.042163888952941875,0.042163888952941875,,,,
2027,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.028005016140972137,0.02544321686440494,1.1994470472578482,2.429032836944519,3.628479884202367,1.0827404333566648,0.4770115195906985,3.9287018822472115,64.23915106319588,68.16785294544309,0.057632765482455155,,11.309712421011621,3.7401626674759556,0.1885392147712559,0.2639071662746417,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,138.29850026089372,42.829721690573244,95.46877857032047,0.3096904276602925,0.49215474243484764,0.9827550866790704,68.06426277502585,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.10359017041723462,68.06237646165496,0.10547648378812369,0.14764037274106556,,,,
2028,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.028820930945768986,0.02655794722028721,1.250207900630834,2.6135742095685104,3.8637821101993444,1.0727564423047062,0.47261297807829716,4.144897150378019,65.18511556551864,69.33001271589666,0.05978503375389742,,15.454609571389641,3.797521531464801,0.34737561891321755,0.6112827851878593,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,141.78871982682614,43.37847042426535,98.4102494025608,0.30593738681924565,0.4876165646839574,0.9736930643426066,69.13852847289309,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,0.19148424300357192,69.13567670531583,0.19433601058082672,0.3419763833218923,,,,
