year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2045,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.000258369940989,3.971559824441212,7.9718181943822,0.5289574752175431,0.233037209361575,4.216752824993682,51.22027732177641,55.43703014677009,0.07606382978723403,,83.31173897316451,3.0119663035669157,1.2047865214267661,19.010914779642402,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,227.7662341252057,114.29309628402822,113.47313784117748,0.5018,0.24043521600797416,0.5812157056618733,54.763023701216646,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.6740064455534451,54.76302370121665,0.674006445553438,10.635476799799996,,,,
2046,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.088158153666066,4.058828999913181,8.146987153579246,0.5153909074062406,0.22706032983631586,4.1988831017101935,51.003216417276974,55.20209951898717,0.07606382978723403,,87.5106220748747,2.9992022155072804,1.1996808862029131,20.210595665845315,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,232.7710615308356,116.8045186761733,115.9665428546623,0.5018,0.23426859427556396,0.5663088319465279,54.53094937285966,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.6711501461275091,54.530949372859666,0.671150146127502,11.306626945927498,,,,
2047,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.177989405627533,4.14801578693431,8.326005192561842,0.5021651032071643,0.22123357693742213,4.1810292568262035,50.78634838536446,54.96737764219067,0.07606382978723401,,91.69165133170091,2.9864494691615735,1.19457978766463,21.405175453509944,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,237.88586264462404,119.37112587507235,118.51473676955169,0.5018,0.22825686509416565,0.551776387505034,54.29908125748317,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.668296384707503,54.299081257483174,0.6682963847074959,11.974923330634994,,,,
2048,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.269794566994084,4.2391623221930095,8.508956889187093,0.489271639712812,0.2155532398734767,4.163191289418197,50.56967321482105,54.732864504239245,0.07606382978723403,,95.8548426211191,2.9737080638701405,1.1894832255480567,22.594658679058,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,243.11305397677407,121.99413048554523,121.11892349122884,0.5018,0.22239619986946002,0.537609117290706,54.06741934309347,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.6654451611457759,54.06741934309348,0.6654451611457617,12.640368491780755,,,,
2049,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.363617011516536,4.332311668269306,8.695928679785842,0.47670229971816847,0.2100156984772351,4.145369199839087,50.35319090993354,54.498560109772626,0.07606382978723403,,100.0002118209582,2.9609779998850625,1.1843911999540246,23.779049879012028,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,248.45510513673833,124.6747717576153,123.78033337912302,0.5018,0.21668286350825844,0.5237979922816753,53.835963634273874,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.6625964754987521,53.83596363427387,0.6625964754987592,13.302964967279514,,,,
2050,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.035,0.035,4.459501066020004,4.427507833980004,8.887008900000009,0.46444906651581425,0.20461742091256158,4.1275629877227376,50.136901466254514,54.264464453977254,0.07606382978723404,,104.12777480868093,2.948259276944812,1.1793037107779254,24.95835358978995,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S2: NATO/non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,253.91454000000022,127.41431617200011,126.5002238280001,0.5018,0.21111321205264286,0.5103342037617818,53.604714126269315,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.6597503277079397,53.604714126269315,0.6597503277079397,13.962715294987454,,,,
2025,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.027,0.022985547972701727,1.7930508017844657,1.515502852808012,3.308553654592478,0.9100880620821836,0.40094788749075233,3.0110751838029945,51.73574633988782,54.74682152369081,0.055,,3.0110751838029945,3.0110751838029945,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S3: NATO 5%; non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,132.3421461836991,66.40928895498021,65.93285722871889,0.5018,0.41367639185553806,1.0,54.74682152369081,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.0,54.74682152369081,0.0,0.0,,,,
2026,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.02817523080613562,0.023599450326672138,1.9369296219758332,1.6107246773636346,3.5476542993394675,0.8836639841685245,0.3893065105078116,3.1349343326069095,51.95326949824533,55.08820383085224,0.056907543078236734,,6.1460095164099044,3.026515238572744,0.10841909403416539,0.10841909403416539,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S3: NATO 5%; non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,136.9984651539472,68.74582981425071,68.25263533969648,0.5018,0.40166544734932935,0.9709653614693026,55.02754979223171,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.06065403862052676,55.02754979223172,0.06065403862051966,0.06065403862051966,,,,
2027,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.029889421405294894,0.024494887749248,2.1270681028692406,1.73066259265157,3.857730695520811,0.857981088680002,0.37799166843944154,3.3098599819772065,52.148063628435786,55.45792361041299,0.05968236397072275,,9.455869498387111,3.04194217370273,0.2679178082744764,0.3763369023086418,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S3: NATO 5%; non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,141.81861180100074,71.16457940174217,70.65403239925857,0.5018,0.3899914039454555,0.9427451303086358,55.308039521867826,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.14988408854516422,55.308039521867826,0.14988408854516422,0.21053812716568387,,,,
2028,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.03223517646908584,0.025720233909322272,2.374714845922568,1.8811758526725104,4.255890698595079,0.8330196434049916,0.3669946680735278,3.5452405521142927,52.31599256844413,55.861233120558424,0.06346513233001921,,13.001110050501403,3.057355988916948,0.4878845631973445,0.8642214655059863,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP2-4.5,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S3: NATO 5%; non-NATO 3.5%,SA1_AR6_fixed_split,SSP2-4.5,146.8083502290495,73.66843014493703,73.13992008411246,0.5018,0.3786452924568144,0.9153176248671279,55.58829070758088,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,MESSAGE-GLOBIOM 1.0,SSP2-45,0.2729424129775424,55.58829070758088,0.2729424129775424,0.4834805401432263,,,,
